date,country,state_province,distributor_id,channel,retailer_id,sku,product_name,bottle_size_ml,units,unit_price,currency,discount_applied,promo_id,order_id,invoice_id
2024-06-08,USA,MD,D002,E-Commerce,R0004,CH-01-375,MAISON ÉTOILE brut tradition 375ml,375,3,36.47,USD,0,P1031,O501660,INV501699
26-07-2023,USA,TX,D003,Off-Trade,R0016,CH-03-750,Maison Étoile - Blanc de Blancs 750ml,750,4,52.22,USD,0,,O501661,INV501699
07/22/2024,Canada,MB,D004,On-Trade,R0011,CH-07-750,Maison Étoile - Extra Brut 750ml,750,5,81.4,CAD,0,,O501662,INV501664
09/16/2023,USA,MA,D003,Off-Trade,R0004,CH-03-750,Maison Étoile - Blanc de Blancs 750ml,750,2,54.4,USD,1,,O501663,INV501707
14-10-2024,USA,NY,D003,On-Trade,R0002,CH-06-375,Maison Etoile Demi-sec 375ml,375,0,24.71,USD,0,P1044,O501664,INV501665
01/15/2025,USA,IL,D002,Off-Trade,R0003,CH-07-750,Maison Étoile - Extra Brut 750ml,750,2,57.78,USD,0,,O501665,INV501691
2025-06-02,Canada,BC,D002,Off-Trade,R0010,CH-03-375,Maison Etoile Blanc de Blancs 375ml,375,9,36.82,CAD,0,,O501666,INV501710
10/23/2024,USA,AZ,D003,On-Trade,R0006,CH-01-750,Maison Etoile Brut Tradition 750ml,750,6,63.7,USD,0,,O501667,INV501687
17-08-2023,USA,WA,D004,Off-Trade,R0017,CH-07-375,Maison Etoile Extra Brut 375ml,375,1,32.69,USD,0,,O501668,INV501683
07/16/2024,Canada,QC,D003,E-Commerce,R0011,CH-06-375,MAISON ÉTOILE demi-sec 375ml,375,4,43.01,CAD,1,,O501669,INV501712
02-03-2025,USA,NY,D003,On-Trade,R0005,CH-03-375,Maison Étoile Blanc de Blancs 375 mL,375,4,29.01,USD,0,,O501670,INV501719
2024-05-19,USA,MN,D004,Off-Trade,R0007,CH-05-1500,MAISON ÉTOILE vintage 2016 1500ml,1500,1,123.43,USD,0,,O501671,INV501705
07/10/2023,USA,PA,D003,Off-Trade,R0017,CH-04-750,Maison Étoile Vintage 2014 750 mL,750,2,59.13,USD,0,,O501672,INV501718
04/22/2024,Canada,ON,D004,On-Trade,R0015,CH-01-750,Maison Etoile Brut Tradition 750ml,750,6,83.39,CAD,1,,O501673,INV501702
02-03-2023,Canada,NB,D001,On-Trade,R0009,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,1,49.39,CAD,0,,O501674,INV501714
02-08-2024,USA,CO,D004,Off-Trade,R0018,CH-04-750,MAISON ÉTOILE vintage 2014 750ml,750,2,55.53,USD,0,P1000,O501675,INV501702
12/05/2024,USA,WA,D004,On-Trade,R0013,CH-06-375,Maison Étoile Demi-sec 375 mL,375,7,29.41,USD,0,,O501676,INV501684
2024-05-31,USA,GA,D001,On-Trade,R0001,CH-05-375,Maison Étoile - Vintage 2016 375ml,375,2,30.48,USD,1,,O501677,INV501689
2023-07-27,USA,NJ,D004,Off-Trade,R0016,CH-06-375,Maison Étoile Demi-sec 375 mL,375,4,34.47,USD,1,,O501678,INV501717
01/01/2024,Canada,NB,D001,Off-Trade,R0010,CH-06-750,MAISON ÉTOILE demi-sec 750ml,750,5,87.17,CAD,0,,O501679,INV501720
2023-06-24,USA,CO,D001,E-Commerce,R0006,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,6,34.47,USD,0,,O501680,INV501682
06-04-2023,USA,TX,D001,On-Trade,R0016,CH-02-375,Maison Etoile Brut Rosé 375ml,375,7,36.09,USD,0,P1044,O501681,INV501701
07/07/2023,USA,MN,D001,On-Trade,R0004,CH-06-750,Maison Étoile Demi-sec 750 mL,750,2,61.2,USD,1,,O501682,INV501692
2023-03-17,USA,MN,D003,On-Trade,R0016,CH-07-750,Maison Étoile - Extra Brut 750ml,750,6,64.43,USD,0,,O501683,INV501697
09/19/2024,Canada,NL,D003,On-Trade,R0012,CH-01-1500,Maison Étoile Brut Tradition 1500 mL,1500,0,157.69,CAD,0,P1000,O501684,INV501724
2023-11-20,USA,PA,D001,Off-Trade,R0007,CH-02-375,Maison Etoile Brut Rosé 375ml,375,12,35.05,USD,0,,O501685,INV501706
2023-01-23,Canada,AB,D004,E-Commerce,R0012,CH-02-750,Maison Étoile - Brut Rosé 750ml,750,5,79.08,CAD,0,P1033,O501686,INV501721
09/02/2023,USA,CT,D004,Off-Trade,R0018,CH-05-750,Maison Étoile - Vintage 2016 750ml,750,5,52.89,USD,0,P1027,O501687,INV501725
2025-06-07,Canada,NL,D004,Off-Trade,R0009,CH-01-375,Maison Etoile Brut Tradition 375ml,375,2,51.51,CAD,0,,O501688,INV501690
2024-01-09,Canada,BC,D004,On-Trade,R0012,CH-03-750,Maison Étoile Blanc de Blancs 750 mL,750,3,75.38,CAD,0,,O501689,INV501732
08/02/2024,USA,CA,D003,Off-Trade,R0014,CH-07-375,Maison Etoile Extra Brut 375ml,375,7,34.47,CAD,0,,O501690,INV501731
04/15/2023,USA,NJ,D004,Off-Trade,R0014,CH-01-1500,Maison Étoile - Brut Tradition 1500ml,1500,1,134.86,USD,0,,O501691,
2024-01-29,USA,FL,D004,Off-Trade,R0016,CH-04-1500,Maison Étoile Vintage 2014 1500 mL,1500,0,133.77,USD,1,P1014,O501692,INV501729
20-03-2024,USA,WA,D001,E-Commerce,R0013,CH-05-375,Maison Étoile - Vintage 2016 375ml,375,5,30.98,USD,0,,O501693,INV501709
08-02-2023,USA,OH,D004,Off-Trade,R0003,CH-07-375,Maison Étoile Extra Brut 375 mL,375,10,30.76,USD,0,,O501694,INV501731
10-09-2024,USA,TX,D002,Off-Trade,R0013,CH-01-1500,MAISON ÉTOILE brut tradition 1500ml,1500,1,141.07,USD,1,P1016,O501695,INV501723
25-03-2025,Canada,NB,D003,On-Trade,R0009,CH-05-375,Maison Étoile Vintage 2016 375 mL,375,3,41.62,CAD,0,,O501696,INV501700
07/26/2024,USA,OH,D003,Off-Trade,R0006,CH-04-750,Maison Étoile - Vintage 2014 750ml,750,6,60.92,USD,0,,O501697,INV501711
2023-04-02,Canada,ON,D004,Off-Trade,R0015,CH-05-750,MAISON ÉTOILE vintage 2016 750ml,750,1,70.43,CAD,0,P1058,O501698,INV501732
02/26/2023,USA,CO,D002,Off-Trade,R0001,CH-04-750,Maison Étoile Vintage 2014 750 mL,750,4,54.76,USD,0,,O501699,INV501725
2023-04-25,Canada,PE,D001,Off-Trade,R0012,CH-03-750,MAISON ÉTOILE blanc de blancs 750ml,750,3,76.44,CAD,1,,O501700,INV501728
2025-02-23,USA,NJ,D002,On-Trade,R0017,CH-01-750,Maison Etoile Brut Tradition 750ml,750,2,69.22,USD,0,,O501701,INV501750
04/23/2024,USA,CO,D004,On-Trade,R0018,CH-02-750,MAISON ÉTOILE brut rosé 750ml,750,3,56.22,USD,0,,O501702,INV501745
08/27/2023,USA,MA,D002,On-Trade,R0001,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,6,35.64,USD,0,,O501703,INV501726
03/20/2024,USA,VA,D003,E-Commerce,R0014,CH-03-375,Maison Étoile - Blanc de Blancs 375ml,375,3,24.98,USD,0,,O501704,INV501710
06/02/2024,Canada,PE,D002,On-Trade,R0008,CH-07-750,MAISON ÉTOILE extra brut 750ml,750,4,103.6,CAD,0,,O501705,INV501715
2024-03-15,USA,OR,D004,Off-Trade,R0016,CH-02-1500,Maison Étoile - Brut Rosé 1500ml,1500,1,125.57,USD,0,,O501706,INV501745
04-05-2023,USA,TX,D001,Off-Trade,R0018,CH-07-375,MAISON ÉTOILE extra brut 375ml,375,5,34.33,USD,0,,O501707,INV501737
2024-09-26,USA,PA,D002,E-Commerce,R0005,CH-01-1500,Maison Étoile - Brut Tradition 1500ml,1500,1,113.31,USD,0,P1005,O501708,INV501730
23-04-2023,USA,OH,D004,On-Trade,R0001,CH-03-375,Maison Étoile - Blanc de Blancs 375ml,375,3,25.84,USD,0,,O501709,INV501736
11/01/2023,USA,TX,D001,Off-Trade,R0006,CH-05-1500,MAISON ÉTOILE vintage 2016 1500ml,1500,4,123.14,USD,0,,O501710,INV501726
11/27/2024,Canada,NS,D002,On-Trade,R0009,CH-05-750,Maison Étoile - Vintage 2016 750ml,750,3,79.47,CAD,0,,O501711,INV501748
2023-09-23,Canada,SK,D003,Off-Trade,R0008,CH-06-375,MAISON ÉTOILE demi-sec 375ml,375,3,48.0,CAD,0,P1053,O501712,INV501742
2024-06-20,Canada,SK,D003,Off-Trade,R0010,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,8,45.99,CAD,0,,O501713,INV501726
01/22/2024,USA,VA,D001,Off-Trade,R0013,CH-04-750,Maison Etoile Vintage 2014 750ml,750,1,50.3,USD,0,,O501714,INV501752
2024-09-29,Canada,NB,D001,On-Trade,R0008,CH-02-1500,MAISON ÉTOILE brut rosé 1500ml,1500,1,160.68,CAD,1,,O501715,INV501747
24-10-2023,USA,CA,D002,Off-Trade,R0007,CH-01-375,Maison Étoile - Brut Tradition 375ml,375,5,33.29,USD,0,,O501716,INV501747
,USA,MA,D004,On-Trade,R0013,,MAISON ÉTOILE blanc de blancs 375ml,375,2,32.13,USD,0,P1048,O501717,INV501721
08/15/2023,USA,PA,D001,Off-Trade,R0003,CH-03-375,MAISON ÉTOILE blanc de blancs 375ml,375,3,28.99,USD,1,,O501718,
05/16/2024,USA,FL,D002,On-Trade,R0002,,MAISON ÉTOILE vintage 2016 750ml,750,4,61.69,USD,0,,O501719,INV501765
2024-10-18,USA,GA,D004,On-Trade,R0018,CH-06-375,Maison Étoile Demi-sec 375 mL,375,3,34.03,USD,0,,O501720,INV501725
17-02-2025,Canada,ON,D003,E-Commerce,R0011,CH-02-375,MAISON ÉTOILE brut rosé 375ml,375,6,41.02,CAD,0,P1053,O501721,INV501757
2024-08-30,USA,MI,D001,On-Trade,R0006,CH-02-750,Maison Etoile Brut Rosé 750ml,750,2,64.71,USD,0,,O501722,INV501729
2023-04-10,USA,CA,D001,On-Trade,R0016,CH-05-375,Maison Étoile Vintage 2016 375 mL,375,7,34.09,USD,0,,O501723,INV501756
2024-05-16,USA,NJ,D004,E-Commerce,R0016,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,6,36.56,USD,0,P1025,O501724,INV501733
26-05-2023,USA,TX,D003,On-Trade,R0004,CH-07-750,MAISON ÉTOILE extra brut 750ml,750,1,65.05,USD,1,,O501725,INV501760
06/29/2025,Canada,SK,D003,On-Trade,R0012,CH-02-375,Maison Étoile Brut Rosé 375 mL,375,5,41.83,CAD,0,P1043,O501726,INV501748
03/12/2025,USA,CO,D004,E-Commerce,R0002,CH-01-750,Maison Étoile - Brut Tradition 750ml,750,4,55.67,USD,0,,O501727,INV501746
2023-09-01,Canada,MB,D002,On-Trade,R0010,CH-01-1500,Maison Étoile - Brut Tradition 1500ml,1500,1,178.05,CAD,0,P1015,O501728,INV501745
09/27/2023,USA,MD,D001,On-Trade,R0006,CH-07-750,Maison Etoile Extra Brut 750ml,750,1,64.12,USD,0,P1051,O501729,INV501745
05/07/2025,Canada,PE,D003,Off-Trade,R0009,CH-03-750,MAISON ÉTOILE blanc de blancs 750ml,750,2,81.11,CAD,0,,O501730,INV501738
10/09/2024,Canada,BC,D002,On-Trade,R0012,CH-07-1500,Maison Étoile - Extra Brut 1500ml,1500,3,148.56,CAD,0,,O501731,INV501772
25-07-2024,Canada,MB,D002,Off-Trade,R0015,CH-05-375,Maison Étoile - Vintage 2016 375ml,375,12,50.34,CAD,0,,O501732,INV501734
11/08/2024,USA,OH,D004,Off-Trade,R0016,CH-06-750,Maison Étoile Demi-sec 750 mL,750,5,51.54,USD,0,,O501733,
2024-03-04,USA,OR,D003,Off-Trade,R0017,CH-05-1500,Maison Étoile - Vintage 2016 1500ml,1500,2,147.33,USD,1,P1046,O501734,INV501748
09/14/2024,Canada,NS,D001,On-Trade,R0009,CH-07-375,Maison Étoile - Extra Brut 375ml,375,9,46.01,CAD,0,,O501735,INV501770
2023-02-06,USA,TX,D003,Off-Trade,R0017,CH-06-750,MAISON ÉTOILE demi-sec 750ml,750,5,62.22,USD,0,P1052,O501736,INV501766
08/19/2024,Canada,SK,D003,On-Trade,R0009,CH-06-375,Maison Étoile Demi-sec 375 mL,375,7,40.44,CAD,0,,O501737,INV501773
27-05-2025,USA,WA,D001,On-Trade,R0002,CH-05-375,Maison Étoile - Vintage 2016 375ml,375,4,34.39,USD,0,,O501738,INV501760
03/03/2023,USA,OH,D001,On-Trade,R0004,CH-02-750,MAISON ÉTOILE brut rosé 750ml,750,3,61.64,USD,1,P1004,O501739,INV501746
01-11-2023,USA,CA,D002,On-Trade,R0004,CH-01-375,Maison Etoile Brut Tradition 375ml,375,5,36.86,USD,1,,O501740,INV501754
03-04-2025,USA,NC,D001,Off-Trade,R0002,CH-06-750,Maison Étoile Demi-sec 750 mL,750,1,59.35,USD,0,,O501741,INV501779
30-05-2023,USA,CA,D001,On-Trade,R0003,CH-02-375,MAISON ÉTOILE brut rosé 375ml,375,5,31.55,USD,0,,O501742,INV501781
2024-09-09,USA,NY,D004,On-Trade,R0013,CH-07-1500,Maison Étoile - Extra Brut 1500ml,1500,1,125.73,USD,0,,O501743,INV501781
2023-07-27,USA,NY,D001,Off-Trade,R0016,CH-03-375,Maison Étoile - Blanc de Blancs 375ml,375,5,30.07,USD,0,,O501744,INV501784
01/13/2025,USA,VA,D004,Off-Trade,R0007,CH-06-750,Maison Etoile Demi-sec 750ml,750,2,52.37,USD,0,,O501745,INV501778
2025-05-21,USA,MD,D003,On-Trade,R0004,CH-06-1500,Maison Étoile - Demi-sec 1500ml,1500,1,122.29,USD,0,,O501746,INV501793
10/19/2023,USA,AZ,D003,Off-Trade,R0007,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,5,37.01,USD,0,,O501747,INV501765
05/09/2024,USA,NC,D004,On-Trade,R0007,CH-05-375,Maison Etoile Vintage 2016 375ml,375,4,31.89,USD,1,,O501748,INV501748
2025-06-12,USA,FL,D003,On-Trade,R0013,CH-06-375,Maison Étoile - Demi-sec 375ml,375,5,34.75,CAD,0,P1044,O501749,INV501787
07/09/2024,USA,FL,D004,Off-Trade,R0018,CH-04-750,MAISON ÉTOILE vintage 2014 750ml,750,3,58.25,USD,0,,O501750,INV501754
2025-04-19,USA,CA,D002,Off-Trade,R0018,CH-05-375,Maison Étoile - Vintage 2016 375ml,375,6,32.84,USD,0,,O501751,INV501769
2024-02-16,USA,CO,D002,On-Trade,R0014,CH-01-1500,Maison Etoile Brut Tradition 1500ml,1500,2,141.7,USD,0,,O501752,INV501787
04-09-2024,Canada,BC,D001,Off-Trade,R0008,CH-07-750,Maison Etoile Extra Brut 750ml,750,1,74.71,CAD,1,,O501753,INV501796
05/19/2025,USA,VA,D002,Off-Trade,R0003,CH-05-1500,Maison Étoile - Vintage 2016 1500ml,1500,0,120.78,USD,0,,O501754,INV501801
2023-08-12,Canada,MB,D004,Off-Trade,R0012,CH-06-375,Maison Étoile Demi-sec 375 mL,375,2,48.22,CAD,0,P1042,O501755,INV501771
10/11/2024,USA,NC,D004,On-Trade,R0005,CH-04-375,MAISON ÉTOILE vintage 2014 375ml,375,7,34.94,USD,0,P1016,O501756,INV501801
2024-03-21,USA,PA,D003,Off-Trade,R0014,CH-04-375,MAISON ÉTOILE vintage 2014 375ml,375,3,42.41,USD,0,,O501757,INV501773
06/24/2024,Canada,NS,D002,Off-Trade,R0010,CH-04-750,Maison Etoile Vintage 2014 750ml,750,1,73.13,CAD,0,,O501758,INV501775
10/27/2023,USA,OH,D002,Off-Trade,R0004,CH-06-1500,Maison Étoile - Demi-sec 1500ml,1500,1,126.24,USD,0,,O501759,INV501760
2025-02-18,USA,WA,D003,On-Trade,R0007,CH-06-375,Maison Étoile - Demi-sec 375ml,375,2,28.06,USD,0,,O501760,INV501788
14-05-2024,USA,PA,D001,On-Trade,R0013,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,3,30.02,USD,0,,O501761,INV501774
11-05-2023,USA,NY,D002,Off-Trade,R0016,CH-06-375,MAISON ÉTOILE demi-sec 375ml,375,5,32.69,USD,0,,O501762,INV501770
15-09-2023,USA,TX,D004,On-Trade,R0006,CH-01-375,MAISON ÉTOILE brut tradition 375ml,375,3,32.65,USD,0,,O501763,INV501772
01/09/2024,USA,MD,D002,On-Trade,R0016,CH-01-375,MAISON ÉTOILE brut tradition 375ml,375,3,34.4,USD,0,,O501764,INV501781
2023-07-04,Canada,NL,D001,On-Trade,R0010,CH-07-375,Maison Étoile Extra Brut 375 mL,375,3,51.12,CAD,1,,O501765,INV501772
2024-10-11,USA,WA,D002,Off-Trade,R0014,CH-07-750,MAISON ÉTOILE extra brut 750ml,750,2,58.19,USD,0,,O501766,INV501780
06-01-2025,USA,PA,D002,Off-Trade,R0006,CH-04-375,Maison Etoile Vintage 2014 375ml,375,3,37.73,USD,0,,O501767,INV501793
07/16/2023,USA,GA,D002,On-Trade,R0004,CH-04-375,Maison Étoile - Vintage 2014 375ml,375,5,38.48,USD,0,,O501768,INV501794
16-05-2025,USA,WA,D004,On-Trade,R0017,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,4,32.63,USD,0,,O501769,INV501793
2023-06-19,USA,MD,D004,E-Commerce,R0004,CH-04-375,Maison Étoile - Vintage 2014 375ml,375,8,33.56,USD,0,,O501770,INV501810
2024-08-29,Canada,QC,D003,On-Trade,R0008,CH-06-375,MAISON ÉTOILE demi-sec 375ml,375,9,38.67,CAD,0,,O501771,INV501788
07/28/2023,Canada,PE,D004,Off-Trade,R0012,CH-04-750,MAISON ÉTOILE vintage 2014 750ml,750,4,85.22,CAD,0,,O501772,INV501772
03/22/2024,USA,OR,D002,Off-Trade,R0001,CH-07-750,MAISON ÉTOILE extra brut 750ml,750,5,57.02,USD,0,P1041,O501773,INV501822
2025-02-10,USA,GA,D004,On-Trade,R0003,CH-05-375,Maison Étoile Vintage 2016 375 mL,375,5,36.37,USD,0,,O501774,INV501782
21-12-2024,USA,MD,D001,Off-Trade,R0014,CH-02-1500,MAISON ÉTOILE brut rosé 1500ml,1500,2,127.65,USD,0,,O501775,INV501812
01/19/2023,USA,NC,D001,Off-Trade,R0017,CH-01-375,Maison Étoile - Brut Tradition 375ml,375,5,37.59,USD,0,P1020,O501776,INV501784
2025-04-17,USA,MA,D001,On-Trade,R0005,CH-02-375,MAISON ÉTOILE brut rosé 375ml,375,2,31.08,USD,0,P1023,O501777,INV501818
10/21/2024,USA,VA,D001,On-Trade,R0007,CH-03-750,MAISON ÉTOILE blanc de blancs 750ml,750,1,58.69,USD,1,,O501778,INV501821
2023-07-15,USA,MN,D002,On-Trade,R0002,CH-01-750,MAISON ÉTOILE brut tradition 750ml,750,5,43.64,USD,0,,O501779,INV501790
2024-07-22,USA,NC,D004,Off-Trade,R0007,CH-07-375,MAISON ÉTOILE extra brut 375ml,375,6,36.59,USD,1,,O501780,INV501806
03/09/2023,Canada,SK,D004,Off-Trade,R0012,CH-01-750,Maison Étoile Brut Tradition 750 mL,750,3,86.41,USD,0,,O501781,INV501814
04/15/2023,USA,CO,D003,Off-Trade,R0005,CH-04-1500,Maison Etoile Vintage 2014 1500ml,1500,2,119.17,USD,0,,O501782,
17-10-2023,USA,NC,D001,On-Trade,R0006,CH-04-375,Maison Étoile Vintage 2014 375 mL,375,9,32.21,USD,0,,O501783,INV501786
2025-01-19,USA,OR,D004,Off-Trade,R0007,CH-01-375,Maison Etoile Brut Tradition 375ml,375,6,35.96,USD,0,,O501784,INV501804
2024-08-19,Canada,BC,D004,On-Trade,R0011,CH-05-1500,Maison Etoile Vintage 2016 1500ml,1500,1,174.74,CAD,0,,O501785,INV501808
11/18/2023,Canada,ON,D004,Off-Trade,R0009,CH-04-750,MAISON ÉTOILE vintage 2014 750ml,750,2,69.85,USD,1,,O501786,INV501806
08-10-2023,USA,GA,D002,On-Trade,R0001,CH-07-750,Maison Etoile Extra Brut 750ml,750,0,54.83,USD,0,,O501787,INV501832
03/22/2024,Canada,QC,D003,On-Trade,R0010,CH-02-375,MAISON ÉTOILE brut rosé 375ml,375,7,47.56,CAD,0,,O501788,INV501811
18-09-2024,USA,GA,D001,Off-Trade,R0003,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,6,28.79,USD,0,,O501789,INV501811
2024-02-12,USA,WA,D004,Off-Trade,R0006,CH-03-375,MAISON ÉTOILE blanc de blancs 375ml,375,7,27.53,USD,1,,O501790,INV501817
06/30/2024,Canada,AB,D004,On-Trade,R0010,CH-02-750,MAISON ÉTOILE brut rosé 750ml,750,0,69.14,CAD,0,,O501791,INV501814
03-03-2024,Canada,QC,D004,On-Trade,R0008,CH-07-1500,MAISON ÉTOILE extra brut 1500ml,1500,0,156.36,CAD,0,,O501792,INV501806
12/29/2023,USA,MD,D001,On-Trade,R0007,CH-04-375,Maison Étoile Vintage 2014 375 mL,375,5,31.26,USD,0,P1040,O501793,INV501816
26-09-2024,USA,CA,D004,On-Trade,R0003,CH-07-750,Maison Étoile Extra Brut 750 mL,750,4,49.69,USD,1,,O501794,INV501801
26-11-2023,USA,CO,D004,Off-Trade,R0007,CH-01-750,Maison Etoile Brut Tradition 750ml,750,5,62.35,USD,0,,O501795,INV501833
2024-05-08,USA,VA,D001,Off-Trade,R0002,CH-06-750,Maison Etoile Demi-sec 750ml,750,7,65.2,USD,0,P1036,O501796,INV501803
05/08/2024,USA,OH,D001,Off-Trade,R0014,CH-05-750,Maison Étoile Vintage 2016 750 mL,750,2,54.87,USD,0,,O501797,INV501838
04/15/2023,USA,PA,D003,On-Trade,R0017,CH-05-750,MAISON ÉTOILE vintage 2016 750ml,750,2,48.74,USD,0,,O501798,INV501804
06-03-2025,USA,IL,D003,On-Trade,R0006,CH-05-375,Maison Étoile - Vintage 2016 375ml,375,6,34.6,USD,1,,O501799,INV501828
24-07-2024,USA,AZ,D004,On-Trade,R0014,CH-03-375,MAISON ÉTOILE blanc de blancs 375ml,375,4,29.42,USD,1,,O501800,INV501818
17-12-2023,USA,OR,D001,On-Trade,R0006,CH-06-375,MAISON ÉTOILE demi-sec 375ml,375,5,29.37,USD,1,,O501801,INV501837
2024-05-14,Canada,MB,D002,Off-Trade,R0015,CH-06-750,Maison Etoile Demi-sec 750ml,750,4,83.74,CAD,1,,O501802,INV501817
11-04-2024,Canada,MB,D001,On-Trade,R0009,CH-07-375,Maison Étoile Extra Brut 375 mL,375,5,45.02,CAD,0,,O501803,INV501812
2025-03-10,Canada,SK,D004,Off-Trade,R0011,CH-07-1500,Maison Étoile Extra Brut 1500 mL,1500,1,148.07,CAD,0,P1027,O501804,INV501805
03-01-2025,USA,IL,D004,On-Trade,R0001,CH-06-375,MAISON ÉTOILE demi-sec 375ml,375,5,31.2,USD,0,,O501805,INV501826
02-08-2023,USA,VA,D004,Off-Trade,R0001,CH-02-750,Maison Étoile Brut Rosé 750 mL,750,1,48.83,USD,1,P1011,O501806,INV501843
27-01-2025,Canada,ON,D002,On-Trade,R0011,CH-01-750,Maison Etoile Brut Tradition 750ml,750,2,86.02,USD,0,,O501807,INV501852
26-06-2024,Canada,ON,D003,E-Commerce,R0015,CH-06-1500,Maison Étoile Demi-sec 1500 mL,1500,1,176.68,USD,1,,O501808,INV501810
07/30/2024,USA,CO,D002,Off-Trade,R0016,CH-01-375,Maison Étoile - Brut Tradition 375ml,375,10,37.84,USD,0,P1038,O501809,INV501815
2023-05-25,USA,TX,D004,On-Trade,R0002,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,6,31.23,USD,1,,O501810,INV501859
08-02-2025,USA,WA,D001,On-Trade,R0013,CH-07-375,Maison Étoile - Extra Brut 375ml,375,4,28.0,USD,0,,O501811,INV501843
05/12/2023,USA,CT,D003,On-Trade,R0006,CH-04-375,Maison Étoile - Vintage 2014 375ml,375,0,31.37,USD,0,,O501812,INV501848
02/20/2025,USA,WA,D001,On-Trade,R0001,CH-01-750,MAISON ÉTOILE brut tradition 750ml,750,0,57.31,USD,0,,O501813,INV501829
2024-03-21,USA,MA,D001,On-Trade,R0007,CH-02-375,Maison Étoile - Brut Rosé 375ml,375,7,33.5,USD,0,,O501814,INV501819
05/23/2024,Canada,NL,D003,On-Trade,R0012,CH-05-375,Maison Etoile Vintage 2016 375ml,375,3,39.18,CAD,1,,O501815,INV501845
12/06/2024,Canada,NS,D004,On-Trade,R0012,CH-01-375,Maison Etoile Brut Tradition 375ml,375,10,47.25,CAD,0,P1039,O501816,INV501833
06/24/2024,USA,NC,D001,On-Trade,R0007,CH-05-375,Maison Étoile Vintage 2016 375 mL,375,3,34.55,USD,0,,O501817,INV501819
07/07/2023,USA,CT,D004,On-Trade,R0018,CH-06-750,Maison Étoile - Demi-sec 750ml,750,5,66.54,USD,0,P1033,O501818,INV501826
14-02-2024,Canada,ON,D001,On-Trade,R0009,CH-03-1500,Maison Étoile - Blanc de Blancs 1500ml,1500,2,206.68,CAD,0,P1006,O501819,INV501822
2023-12-26,Canada,QC,D003,On-Trade,R0008,CH-01-1500,Maison Étoile - Brut Tradition 1500ml,1500,6,189.48,CAD,0,,O501820,INV501841
2025-04-13,USA,NC,D002,On-Trade,R0005,CH-06-375,Maison Etoile Demi-sec 375ml,375,7,34.23,USD,0,,O501821,INV501836
02-09-2023,Canada,BC,D002,Off-Trade,R0015,CH-05-375,MAISON ÉTOILE vintage 2016 375ml,375,5,38.23,CAD,0,P1041,O501822,INV501830
12/16/2023,Canada,NL,D004,Off-Trade,R0011,CH-01-375,MAISON ÉTOILE brut tradition 375ml,375,11,46.42,CAD,0,,O501823,INV501850
01/26/2025,USA,MA,D001,On-Trade,R0004,CH-05-750,Maison Étoile Vintage 2016 750 mL,750,2,61.36,USD,0,,O501824,INV501863
13-04-2025,USA,CT,D002,Off-Trade,R0013,CH-04-375,MAISON ÉTOILE vintage 2014 375ml,375,7,36.91,USD,0,P1007,O501825,INV501870
2024-08-17,USA,MA,D001,Off-Trade,R0003,CH-07-1500,Maison Etoile Extra Brut 1500ml,1500,1,140.25,USD,0,P1043,O501826,INV501848
15-12-2024,Canada,BC,D004,E-Commerce,R0010,CH-02-750,MAISON ÉTOILE brut rosé 750ml,750,6,84.56,CAD,0,,O501827,
21-09-2023,USA,GA,D002,Off-Trade,R0005,CH-02-1500,Maison Étoile Brut Rosé 1500 mL,1500,0,119.64,USD,1,,O501828,INV501863
30-08-2024,USA,WA,D002,On-Trade,R0006,CH-01-750,MAISON ÉTOILE brut tradition 750ml,750,4,55.32,USD,0,,O501829,INV501852
30-01-2023,Canada,NL,D001,On-Trade,R0009,CH-05-1500,Maison Etoile Vintage 2016 1500ml,1500,4,171.35,USD,1,,O501830,INV501849
12-04-2025,Canada,ON,D003,Off-Trade,R0010,CH-04-375,Maison Étoile - Vintage 2014 375ml,375,2,46.06,CAD,1,,O501831,INV501831
01/24/2023,USA,CA,D001,On-Trade,R0007,CH-03-375,Maison Étoile - Blanc de Blancs 375ml,375,5,28.46,USD,0,,O501832,
01/13/2025,USA,MN,D002,Off-Trade,R0016,CH-03-750,Maison Étoile Blanc de Blancs 750 mL,750,1,60.64,USD,0,,O501833,INV501860
2024-09-08,USA,FL,D003,Off-Trade,R0001,CH-03-750,Maison Étoile Blanc de Blancs 750 mL,750,4,57.55,USD,0,P1025,O501834,INV501856
2024-07-15,USA,VA,D001,On-Trade,R0016,CH-04-375,MAISON ÉTOILE vintage 2014 375ml,375,3,35.84,USD,0,,O501835,INV501878
05/04/2024,USA,AZ,D001,E-Commerce,R0013,CH-02-750,Maison Etoile Brut Rosé 750ml,750,5,52.84,USD,1,,O501836,INV501874
12/26/2023,USA,PA,D002,On-Trade,R0018,CH-01-375,Maison Étoile Brut Tradition 375 mL,375,6,39.6,USD,1,,O501837,INV501879
